OSHPD_ID,FAC_NAME,FAC_OPER_CURRYR,LIC_STATUS,TRAUMA_CTR,TEACH_HOSP,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,TYPE_LIC,TYPE_CNTRL,TYPE_SVC_PRINCIPAL,EMSA_TRAUMA_PEDS_CTR_DESIG,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,ED_ANESTH_AVAIL24HRS,ED_ANESTH_AVAIL_ON_CALL,ED_LAB_SVCS_AVAIL24HRS,ED_LAB_SVCS_AVAIL_ON_CALL,ED_OP_RM_AVAIL24HRS,ED_OP_RM_AVAIL_ON_CALL,ED_PHARM_AVAIL24HRS,ED_PHARM_AVAIL_ON_CALL,ED_PHYSN_AVAIL24HRS,ED_PHYSN_AVAIL_ON_CALL,ED_PSYCH_ER_AVAIL24HRS,ED_PSYCH_ER_AVAIL_ON_CALL,ED_RADIOL_SVCS_AVAIL24HRS,ED_RADIOL_SVCS_AVAIL_ON_CALL,EMS_VISITS_NON_URGENT_NOT_adm,EMS_VISITS_NON_URGENT_adm,EMS_VISITS_URGENT_NOT_adm,EMS_VISITS_URGENT_adm,EMS_VISITS_MODERATE_NOT_adm,EMS_VISITS_MODERATE_adm,EMS_VISITS_SEVERE_NOT_adm,EMS_VISITS_SEVERE_adm,EMS_VISITS_CRITICAL_NOT_adm,EMS_VISITS_CRITICAL_adm,EMS_NO_ADM_VIS_TOTL,EMS_ADM_VIS_TOTL,ED_TRAFFIC_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_AMB_DIVERS,EMS_AMB_DIVERS_JAN_HOURS,EMS_AMB_DIVERS_FEB_HOURS,EMS_AMB_DIVERS_MAR_HOURS,EMS_AMB_DIVERS_APR_HOURS,EMS_AMB_DIVERS_MAY_HOURS,EMS_AMB_DIVERS_JUN_HOURS,EMS_AMB_DIVERS_JUL_HOURS,EMS_AMB_DIVERS_AUG_HOURS,EMS_AMB_DIVERS_SEP_HOURS,EMS_AMB_DIVERS_OCT_HOURS,EMS_AMB_DIVERS_NOV_HOURS,EMS_AMB_DIVERS_DEC_HOURS,EMS_AMB_DIVERS_TOTL_HOURS,year,Responder_status,EMS_Minor_TOTL_VIS,EMS_lowmoderate_TOTL_VIS,EMS_Moderate_TOTL_VIS,EMS_SEV_WO_Threat_totl_vis,EMS_SEV_W_THREAT_TOTL_VIS,lvl_not_specified,emsa_county,EMSA_TRAUMA_CTR_DESIG,emsa1,emsa2,emsa3,emsa4,emsa0,EMSA_TRAUMA_PEDS_CTR_count,dhs_ed_lic_levl,all_ed,ed_none,basic,comprehensive,standby
106100899,ST. AGNES MEDICAL CENTER,Yes,Open,,NO,23,8,22,35f,,09 - Central,Fresno,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,YES,,YES,,,YES,YES,,2738,12,12200,16,23710,99,22642,2046,10838,11760,72128,13933,86061,48,0,4584,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,2750,12216,23809,24688,22598,0,,N/A,,,,,1,,Basic,Yes,,1,,
106100899,ST. AGNES MEDICAL CENTER,Yes,Open,,NO,23,8,22,35f,,09 - Central,Fresno,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,YES,,YES,,,YES,YES,,458,1,11644,9,22563,79,22048,1817,10431,11381,67144,13287,80431,48,0,3751,,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Responder,459,11653,22642,23865,21812,0,,N/A,,,,,1,,Basic,Yes,,1,,
106100899,ST. AGNES MEDICAL CENTER,Yes,Open,,NO,23,8,22,35f,,09 - Central,Fresno,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,YES,,YES,,,YES,YES,,355,1,11831,14,19058,97,18672,1640,9508,12263,59424,14015,73439,44,0,3937,,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Responder,356,11845,19155,20312,21771,0,,N/A,,,,,1,,Basic,Yes,,1,,
106104008,COMMUNITY BEHAVIORAL HEALTH CENTER,Yes,Open,,NO,23,8,22,35a,,09 - Central,Fresno,General Acute Care,Non-Profit Corporation (incl. Church-related),Psychiatric,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106104008,COMMUNITY BEHAVIORAL HEALTH CENTER,Yes,Open,,NO,23,8,22,35a,,09 - Central,Fresno,General Acute Care,Non-Profit Corporation (incl. Church-related),Psychiatric,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106104008,COMMUNITY BEHAVIORAL HEALTH CENTER,Yes,Open,,NO,23,8,22,35a,,09 - Central,Fresno,General Acute Care,Non-Profit Corporation (incl. Church-related),Psychiatric,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106104008,COMMUNITY BEHAVIORAL HEALTH CENTER,Yes,Open,,NO,23,8,22,35a,,09 - Central,Fresno,General Acute Care,Non-Profit Corporation (incl. Church-related),Psychiatric,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106104008,COMMUNITY BEHAVIORAL HEALTH CENTER,Yes,Open,,NO,23,8,22,35a,,09 - Central,Fresno,General Acute Care,Non-Profit Corporation (incl. Church-related),Psychiatric,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106104023,SAN JOAQUIN VALLEY REHABILITATION HOSPITAL,Yes,Open,,NO,23,8,22,35a,,09 - Central,Fresno,General Acute Care,Investor - Limited Liability Company,Physical Rehabilitation,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106104023,SAN JOAQUIN VALLEY REHABILITATION HOSPITAL,Yes,Open,,NO,23,8,22,35a,,09 - Central,Fresno,General Acute Care,Investor - Limited Liability Company,Physical Rehabilitation,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106104023,SAN JOAQUIN VALLEY REHABILITATION HOSPITAL,Yes,Open,,NO,23,8,22,35a,,09 - Central,Fresno,General Acute Care,Investor - Limited Liability Company,Physical Rehabilitation,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106104023,SAN JOAQUIN VALLEY REHABILITATION HOSPITAL,Yes,Open,,NO,23,8,22,35a,,09 - Central,Fresno,General Acute Care,Investor - Limited Liability Company,Physical Rehabilitation,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106104023,SAN JOAQUIN VALLEY REHABILITATION HOSPITAL,Yes,Open,,NO,23,8,22,35a,,09 - Central,Fresno,General Acute Care,Investor - Limited Liability Company,Physical Rehabilitation,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106104047,FRESNO SURGICAL HOSPITAL,Yes,Open,,NO,23,8,22,35f,,09 - Central,Fresno,General Acute Care,Investor - Partnership,General Medical / Surgical,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106104047,FRESNO SURGICAL HOSPITAL,Yes,Open,,NO,23,8,22,35f,,09 - Central,Fresno,General Acute Care,Investor - Partnership,General Medical / Surgical,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106104047,FRESNO SURGICAL HOSPITAL,Yes,Open,,NO,23,8,22,35f,,09 - Central,Fresno,General Acute Care,Investor - Partnership,General Medical / Surgical,0,0,0,YES,,,YES,,YES,,YES,YES,,,,,YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106104047,FRESNO SURGICAL HOSPITAL,Yes,Open,,NO,23,8,22,35f,,09 - Central,Fresno,General Acute Care,Investor - Partnership,General Medical / Surgical,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106104047,FRESNO SURGICAL HOSPITAL,Yes,Open,,NO,23,8,22,35f,,09 - Central,Fresno,General Acute Care,Investor - Partnership,General Medical / Surgical,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106104062,KAISER FOUNDATION HOSPITAL - FRESNO,Yes,Open,,NO,23,8,22,35f,,09 - Central,Fresno,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,,YES,,8062,11,8152,8,7611,138,11928,1393,2430,3985,38183,5535,43718,22,0,88,,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Responder,8073,8160,7749,13321,6415,0,,N/A,,,,,1,,Basic,Yes,,1,,
106104062,KAISER FOUNDATION HOSPITAL - FRESNO,Yes,Open,,NO,23,8,22,35f,,09 - Central,Fresno,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,6595,51,8708,4,7491,206,11427,2373,2173,2391,36394,5025,41419,22,0,105,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,6646,8712,7697,13800,4564,0,,N/A,,,,,1,,Basic,Yes,,1,,
106104062,KAISER FOUNDATION HOSPITAL - FRESNO,Yes,Open,,NO,23,8,22,35f,,09 - Central,Fresno,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,7911,2,5927,1,7132,176,9904,2107,1881,2202,32755,4488,37243,22,0,139,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,7913,5928,7308,12011,4083,0,,N/A,,,,,1,,Basic,Yes,,1,,
106104062,KAISER FND HOSP - FRESNO,Yes,Open,,NO,23,8,22,35f,,09 - Central,Fresno,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,7776,0,3814,2,6010,208,8628,1886,1735,1924,27963,4020,31983,22,0,57,,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Responder,7776,3816,6218,10514,3659,0,,N/A,,,,,1,,Basic,Yes,,1,,
106104062,KAISER FND HOSP - FRESNO,Yes,Open,,NO,23,8,22,35f,,09 - Central,Fresno,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,7477,0,4750,12,7537,458,5308,2619,464,1277,25536,4366,29902,22,0,82,,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Responder,7477,4762,7995,7927,1741,0,,N/A,,,,,1,,Basic,Yes,,1,,
106105029,FRESNO HEART AND SURGICAL HOSPITAL,Yes,Open,,NO,23,8,22,35a,,09 - Central,Fresno,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106105029,FRESNO HEART AND SURGICAL HOSPITAL,Yes,Open,,NO,23,8,22,35a,,09 - Central,Fresno,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106105029,FRESNO HEART AND SURGICAL HOSPITAL,Yes,Open,,NO,23,8,22,35a,,09 - Central,Fresno,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106105029,FRESNO HEART AND SURGICAL HOSPITAL,Yes,Open,,NO,23,8,22,35a,,09 - Central,Fresno,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106105029,FRESNO HEART AND SURGICAL HOSPITAL,Yes,Open,,NO,23,8,22,35a,,09 - Central,Fresno,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106110889,GLENN MEDICAL CENTER,Yes,Open,Level IV,NO,3,4,3,37,,01 - Northern California,Glenn,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Standby,Standby,,YES,YES,,,YES,YES,,YES,,,,YES,,64,0,2776,0,2137,2,1196,8,794,166,6967,176,7143,5,4977,79,,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Responder,64,2776,2139,1204,960,0,Northern California,Level IV,,,,1,,,Standby,Yes,,,,1
106110889,GLENN MEDICAL CENTER,Yes,Open,Level IV,NO,3,4,3,37,,01 - Northern California,Glenn,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Standby,Standby,,,YES,,,,,,YES,,,,YES,,316,1,2316,3,1612,0,985,4,282,66,5511,74,5585,5,0,113,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,317,2319,1612,989,348,0,Northern California,Level IV,,,,1,,,Standby,Yes,,,,1
106110889,GLENN MEDICAL CENTER,Yes,Open,Level IV,NO,3,4,3,37,,01 - Northern California,Glenn,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Standby,Standby,,,YES,,,,,,YES,,,,YES,,546,0,1487,0,1787,0,1022,0,378,0,5220,210,5430,5,0,95,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,546,1487,1787,1022,378,210,Northern California,Level IV,,,,1,,,Standby,Yes,,,,1
106110889,GLENN MEDICAL CENTER,Yes,Open,Level IV,NO,3,4,3,37,,01 - Northern California,Glenn,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Standby,Standby,,,YES,,,,,,YES,,,,YES,,468,0,1305,0,1652,0,1060,0,448,0,4933,235,5168,5,0,95,,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Responder,468,1305,1652,1060,448,235,Northern California,Level IV,,,,1,,,Standby,Yes,,,,1
106110889,GLENN MEDICAL CENTER,Yes,Open,Level IV,NO,3,4,3,37,,01 - Northern California,Glenn,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Standby,Standby,,,YES,,,,,YES,YES,,,,YES,,833,0,2113,0,1925,63,331,63,26,0,5228,126,5354,5,0,203,,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Responder,833,2113,1988,394,26,0,Northern California,Level IV,,,,1,,,Standby,Yes,,,,1
106120981,"GENERAL HOSPITAL, THE",Yes,Open,,NO,2,2,2,39,,01 - Northern California,Humboldt,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106120981,"GENERAL HOSPITAL, THE",Yes,Open,,NO,2,2,2,39,,01 - Northern California,Humboldt,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106120981,"GENERAL HOSPITAL, THE",Yes,Open,,NO,2,2,2,39,,01 - Northern California,Humboldt,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106120981,"GENERAL HOSPITAL, THE",Yes,Open,,NO,2,2,2,39,,01 - Northern California,Humboldt,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106120981,"GENERAL HOSPITAL, THE",Yes,Open,,NO,2,2,2,39,,01 - Northern California,Humboldt,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Responder,0,0,0,0,0,0,,N/A,,,,,1,,None,No,1,,,
106121002,MAD RIVER COMMUNITY HOSPITAL,Yes,Open,Level IV,NO,2,2,2,39,,01 - Northern California,Humboldt,General Acute Care,Investor - Corporation,General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,,YES,,2102,0,3220,1,7737,0,3653,924,429,96,17141,1021,18162,12,0,407,,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Responder,2102,3221,7737,4577,525,0,North Coast,Level IV,,,,1,,,Basic,Yes,,1,,
106121002,MAD RIVER COMMUNITY HOSPITAL,Yes,Open,,NO,2,2,2,39,,01 - Northern California,Humboldt,General Acute Care,Investor - Corporation,General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,,YES,,2450,0,4089,1,7233,3,4338,986,533,45,18643,1035,19678,7,0,1134,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,2450,4090,7236,5324,578,0,,N/A,,,,,1,,Basic,Yes,,1,,
106121002,MAD RIVER COMMUNITY HOSPITAL,Yes,Open,,NO,2,2,2,39,,01 - Northern California,Humboldt,General Acute Care,Investor - Corporation,General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,,YES,,2289,0,4311,4,7104,4,4391,1128,511,95,18606,1231,19837,7,0,889,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,2289,4315,7108,5519,606,0,,N/A,,,,,1,,Basic,Yes,,1,,
106121002,MAD RIVER COMMUNITY HOSPITAL,Yes,Open,,NO,2,2,2,39,,01 - Northern California,Humboldt,General Acute Care,Investor - Corporation,General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,,YES,,1413,0,3383,1,6684,9,2415,380,122,70,14017,460,14477,7,0,1080,,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Responder,1413,3384,6693,2795,192,0,,N/A,,,,,1,,Basic,Yes,,1,,
106121002,MAD RIVER COMMUNITY HOSPITAL,Yes,Open,,NO,5,8,8,39,,01 - Northern California,Humboldt,General Acute Care,Investor - Corporation,General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,,YES,,1602,0,2953,0,5861,4,2054,1234,238,127,12708,1365,14073,7,0,501,,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Responder,1602,2953,5865,3288,365,0,,N/A,,,,,1,,Basic,Yes,,1,,
106121031,JEROLD PHELPS COMMUNITY HOSPITAL,Yes,Open,,NO,2,2,2,44,,01 - Northern California,Humboldt,General Acute Care,District,Other,0,Standby,Standby,,,,YES,,,,YES,YES,,,,,YES,893,1,1628,11,1405,8,399,7,74,1,4399,28,4427,2,367,159,,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Responder,894,1639,1413,406,75,0,,N/A,,,,,1,,Standby,Yes,,,,1
106121031,JEROLD PHELPS COMMUNITY HOSPITAL,Yes,Open,,NO,2,2,2,44,,01 - Northern California,Humboldt,General Acute Care,District,Other,0,Standby,Standby,,,,YES,,,,YES,YES,,,,,YES,1204,0,2042,0,1556,0,402,0,82,0,5286,0,5286,2,284,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,1204,2042,1556,402,82,0,,N/A,,,,,1,,Standby,Yes,,,,1
106121031,JEROLD PHELPS COMMUNITY HOSPITAL,Yes,Open,,NO,2,2,2,44,,01 - Northern California,Humboldt,General Acute Care,District,Other,0,Standby,Standby,,,,YES,,,,YES,YES,,,,,YES,277,2,934,2,1254,4,175,1,26,0,2666,9,2675,2,299,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,279,936,1258,176,26,0,,N/A,,,,,1,,Standby,Yes,,,,1
106121031,JEROLD PHELPS COMMUNITY HOSPITAL,Yes,Open,,NO,2,2,2,44,,01 - Northern California,Humboldt,General Acute Care,District,Other,0,Standby,Standby,,,,YES,,,,YES,YES,,,,,YES,529,0,780,0,1483,0,277,0,63,0,3132,0,3132,2,181,18,,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Responder,529,780,1483,277,63,0,,N/A,,,,,1,,Standby,Yes,,,,1
106121031,JEROLD PHELPS COMMUNITY HOSPITAL,Yes,Open,,NO,2,2,2,44,,01 - Northern California,Humboldt,General Acute Care,District,Other,0,Standby,Standby,,,,YES,,,,YES,YES,,,,,YES,271,0,717,0,1199,0,302,0,64,0,2553,0,2553,2,308,82,,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Responder,271,717,1199,302,64,0,,N/A,,,,,1,,Standby,Yes,,,,1
106121051,REDWOOD MEMORIAL HOSPITAL,Yes,Open,,NO,2,2,2,42,,01 - Northern California,Humboldt,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,,,YES,711,1,1160,1,6855,4,1939,455,714,312,11379,773,12152,8,0,950,,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Responder,712,1161,6859,2394,1026,0,,N/A,,,,,1,,Basic,Yes,,1,,
106121051,REDWOOD MEMORIAL HOSPITAL,Yes,Open,,NO,2,2,2,42,,01 - Northern California,Humboldt,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,,,YES,749,0,1460,0,6395,2,2779,441,561,234,11944,677,12621,8,0,714,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,749,1460,6397,3220,795,0,,N/A,,,,,1,,Basic,Yes,,1,,
106121051,REDWOOD MEMORIAL HOSPITAL,Yes,Open,,NO,2,2,2,42,,01 - Northern California,Humboldt,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,,,YES,531,0,1840,2,6258,10,2783,560,522,419,11934,991,12925,8,0,921,,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,Responder,531,1842,6268,3343,941,0,,N/A,,,,,1,,Basic,Yes,,1,,
106121051,REDWOOD MEMORIAL HOSPITAL,Yes,Open,,NO,2,2,2,42,,01 - Northern California,Humboldt,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,,,YES,810,0,2017,0,5799,0,2222,446,399,241,11247,687,11934,8,0,695,,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,Responder,810,2017,5799,2668,640,0,,N/A,,,,,1,,Basic,Yes,,1,,
106121051,REDWOOD MEMORIAL HOSPITAL,Yes,Open,,NO,2,2,2,42,,01 - Northern California,Humboldt,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,,,YES,268,0,2037,0,6992,2,1973,311,354,26,11624,339,11963,8,0,236,,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,Responder,268,2037,6994,2284,380,0,,N/A,,,,,1,,Basic,Yes,,1,,
106121080,ST. JOSEPH HOSPITAL - EUREKA,Yes,Open,Level III,NO,2,2,2,39,,01 - Northern California,Humboldt,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,,YES,,1827,2,2843,1,16910,82,5048,4112,732,572,27360,4769,32129,20,0,2914,,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Responder,1829,2844,16992,9160,1304,0,North Coast,Level III,,,1,,,,Basic,Yes,,1,,
106121080,ST. JOSEPH HOSPITAL - EUREKA,Yes,Open,,NO,2,2,2,39,,01 - Northern California,Humboldt,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,,YES,,1654,4,3329,13,15462,76,6523,4197,658,740,27626,5030,32656,20,0,2760,,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,Responder,1658,3342,15538,10720,1398,0,,N/A,,,,,1,,Basic,Yes,,1,,
